Sample,Sub_Sample,Date_std,granule_id,granule_time,cloud_cover,B10__2DAP5x5_IQR,B10__2DAP5x5_MED,B10__BUF30m_IQR,B10__BUF30m_MED,B11__2DAP5x5_IQR,B11__2DAP5x5_MED,B11__BUF30m_IQR,B11__BUF30m_MED,B12__2DAP5x5_IQR,B12__2DAP5x5_MED,B12__BUF30m_IQR,B12__BUF30m_MED,B1__2DAP5x5_IQR,B1__2DAP5x5_MED,B1__BUF30m_IQR,B1__BUF30m_MED,B2__2DAP5x5_IQR,B2__2DAP5x5_MED,B2__BUF30m_IQR,B2__BUF30m_MED,B3__2DAP5x5_IQR,B3__2DAP5x5_MED,B3__BUF30m_IQR,B3__BUF30m_MED,B4__2DAP5x5_IQR,B4__2DAP5x5_MED,B4__BUF30m_IQR,B4__BUF30m_MED,B5__2DAP5x5_IQR,B5__2DAP5x5_MED,B5__BUF30m_IQR,B5__BUF30m_MED,B6__2DAP5x5_IQR,B6__2DAP5x5_MED,B6__BUF30m_IQR,B6__BUF30m_MED,B7__2DAP5x5_IQR,B7__2DAP5x5_MED,B7__BUF30m_IQR,B7__BUF30m_MED,B8A__2DAP5x5_IQR,B8A__2DAP5x5_MED,B8A__BUF30m_IQR,B8A__BUF30m_MED,B8__2DAP5x5_IQR,B8__2DAP5x5_MED,B8__BUF30m_IQR,B8__BUF30m_MED,B9__2DAP5x5_IQR,B9__2DAP5x5_MED,B9__BUF30m_IQR,B9__BUF30m_MED
52,2,2022-04-06,G2250533407-LPCLOUD,2022-04-08T13:58:09.453000,60,,,,,17.0,2207.0,27.0,2187.0,12.0,1321.0,15.0,1305.0,57.0,168.0,0.0,166.0,61.0,381.0,21.0,381.0,42.0,906.0,19.0,905.0,31.0,821.0,25.0,806.0,28.0,1444.0,18.0,1434.0,159.0,3337.0,82.0,3262.0,196.0,3963.0,151.0,3904.0,224.0,4163.0,175.0,4106.0,173.0,3698.0,149.0,3613.0,47.0,597.0,19.0,570.0
53,1,2022-04-06,G2250533407-LPCLOUD,2022-04-08T13:58:09.453000,60,,,,,28.0,2208.0,32.0,2193.0,35.0,1320.0,22.0,1317.0,118.0,239.0,44.0,286.0,72.0,371.0,18.0,360.0,51.0,924.0,34.0,924.0,36.0,816.0,30.0,821.0,36.0,1455.0,60.0,1440.0,174.0,3356.0,123.0,3335.0,223.0,4022.0,158.0,4015.0,210.0,4236.0,193.0,4230.0,145.0,3714.0,176.0,3746.0,67.0,645.0,0.0,597.0
53,2,2022-04-06,G2250533407-LPCLOUD,2022-04-08T13:58:09.453000,60,,,,,28.0,2208.0,32.0,2193.0,35.0,1320.0,22.0,1317.0,118.0,239.0,44.0,286.0,72.0,371.0,18.0,360.0,51.0,924.0,34.0,924.0,36.0,816.0,30.0,821.0,36.0,1455.0,60.0,1440.0,174.0,3356.0,123.0,3335.0,223.0,4022.0,158.0,4015.0,210.0,4236.0,193.0,4230.0,145.0,3714.0,176.0,3746.0,67.0,645.0,0.0,597.0
54,1,2022-04-06,G2250533407-LPCLOUD,2022-04-08T13:58:09.453000,60,,,,,22.0,2202.0,31.0,2208.0,30.0,1306.0,10.0,1324.0,75.0,193.0,0.0,242.0,44.0,372.0,12.0,369.0,43.0,932.0,30.0,926.0,68.0,798.0,10.0,823.0,30.0,1444.0,12.0,1462.0,224.0,3389.0,54.0,3389.0,261.0,4028.0,7.0,4028.0,255.0,4243.0,42.0,4243.0,210.0,3746.0,18.0,3742.0,113.0,664.0,19.0,664.0
54,2,2022-04-06,G2250533407-LPCLOUD,2022-04-08T13:58:09.453000,60,,,,,22.0,2202.0,31.0,2208.0,30.0,1306.0,10.0,1324.0,75.0,193.0,0.0,242.0,44.0,372.0,12.0,369.0,43.0,932.0,30.0,926.0,68.0,798.0,10.0,823.0,30.0,1444.0,12.0,1462.0,224.0,3389.0,54.0,3389.0,261.0,4028.0,7.0,4028.0,255.0,4243.0,42.0,4243.0,210.0,3746.0,18.0,3742.0,113.0,664.0,19.0,664.0
55,1,2022-04-06,G2250533407-LPCLOUD,2022-04-08T13:58:09.453000,60,,,,,17.0,2197.0,14.0,2213.0,19.0,1317.0,7.0,1320.0,44.0,149.0,0.0,127.0,53.0,407.0,32.0,417.0,23.0,905.0,28.0,906.0,36.0,796.0,3.0,809.0,46.0,1419.0,24.0,1443.0,232.0,3262.0,103.0,3351.0,294.0,3864.0,166.0,3981.0,303.0,4055.0,194.0,4189.0,200.0,3613.0,149.0,3698.0,19.0,586.0,19.0,589.0
55,2,2022-04-06,G2250533407-LPCLOUD,2022-04-08T13:58:09.453000,60,,,,,17.0,2197.0,14.0,2213.0,19.0,1317.0,7.0,1320.0,44.0,149.0,0.0,127.0,53.0,407.0,32.0,417.0,23.0,905.0,28.0,906.0,36.0,796.0,3.0,809.0,46.0,1419.0,24.0,1443.0,232.0,3262.0,103.0,3351.0,294.0,3864.0,166.0,3981.0,303.0,4055.0,194.0,4189.0,200.0,3613.0,149.0,3698.0,19.0,586.0,19.0,589.0
56,1,2022-04-06,G2250533407-LPCLOUD,2022-04-08T13:58:09.453000,60,,,,,17.0,2207.0,27.0,2187.0,12.0,1321.0,15.0,1305.0,57.0,168.0,0.0,166.0,61.0,381.0,21.0,381.0,42.0,906.0,19.0,905.0,31.0,821.0,25.0,806.0,28.0,1444.0,18.0,1434.0,159.0,3337.0,82.0,3262.0,196.0,3963.0,151.0,3904.0,224.0,4163.0,175.0,4106.0,173.0,3698.0,149.0,3613.0,47.0,597.0,19.0,570.0
56,2,2022-04-06,G2250533407-LPCLOUD,2022-04-08T13:58:09.453000,60,,,,,17.0,2207.0,27.0,2187.0,12.0,1321.0,15.0,1305.0,57.0,168.0,0.0,166.0,61.0,381.0,21.0,381.0,42.0,906.0,19.0,905.0,31.0,821.0,25.0,806.0,28.0,1444.0,18.0,1434.0,159.0,3337.0,82.0,3262.0,196.0,3963.0,151.0,3904.0,224.0,4163.0,175.0,4106.0,173.0,3698.0,149.0,3613.0,47.0,597.0,19.0,570.0
57,1,2022-04-06,G2250533407-LPCLOUD,2022-04-08T13:58:09.453000,60,,,,,17.0,2197.0,14.0,2213.0,19.0,1317.0,7.0,1320.0,44.0,149.0,0.0,127.0,53.0,407.0,32.0,417.0,23.0,905.0,28.0,906.0,36.0,796.0,3.0,809.0,46.0,1419.0,24.0,1443.0,232.0,3262.0,103.0,3351.0,294.0,3864.0,166.0,3981.0,303.0,4055.0,194.0,4189.0,200.0,3613.0,149.0,3698.0,19.0,586.0,19.0,589.0
57,2,2022-04-06,G2250533407-LPCLOUD,2022-04-08T13:58:09.453000,60,,,,,17.0,2197.0,14.0,2213.0,19.0,1317.0,7.0,1320.0,44.0,149.0,0.0,127.0,53.0,407.0,32.0,417.0,23.0,905.0,28.0,906.0,36.0,796.0,3.0,809.0,46.0,1419.0,24.0,1443.0,232.0,3262.0,103.0,3351.0,294.0,3864.0,166.0,3981.0,303.0,4055.0,194.0,4189.0,200.0,3613.0,149.0,3698.0,19.0,586.0,19.0,589.0
58,1,2022-04-06,G2250533407-LPCLOUD,2022-04-08T13:58:09.453000,60,,,,,28.0,2208.0,32.0,2193.0,35.0,1320.0,22.0,1317.0,118.0,239.0,44.0,286.0,72.0,371.0,18.0,360.0,51.0,924.0,34.0,924.0,36.0,816.0,30.0,821.0,36.0,1455.0,60.0,1440.0,174.0,3356.0,123.0,3335.0,223.0,4022.0,158.0,4015.0,210.0,4236.0,193.0,4230.0,145.0,3714.0,176.0,3746.0,67.0,645.0,0.0,597.0
58,2,2022-04-06,G2250533407-LPCLOUD,2022-04-08T13:58:09.453000,60,,,,,28.0,2208.0,32.0,2193.0,35.0,1320.0,22.0,1317.0,118.0,239.0,44.0,286.0,72.0,371.0,18.0,360.0,51.0,924.0,34.0,924.0,36.0,816.0,30.0,821.0,36.0,1455.0,60.0,1440.0,174.0,3356.0,123.0,3335.0,223.0,4022.0,158.0,4015.0,210.0,4236.0,193.0,4230.0,145.0,3714.0,176.0,3746.0,67.0,645.0,0.0,597.0
59,1,2022-04-06,G2250533407-LPCLOUD,2022-04-08T13:58:09.453000,60,,,,,27.0,2180.0,28.0,2196.0,60.0,1295.0,22.0,1304.0,16.0,167.0,9.0,177.0,38.0,428.0,25.0,444.0,24.0,936.0,23.0,963.0,94.0,769.0,25.0,823.0,61.0,1415.0,42.0,1433.0,300.0,3333.0,82.0,3333.0,310.0,3954.0,61.0,3954.0,354.0,4122.0,50.0,4122.0,280.0,3685.0,47.0,3685.0,88.0,645.0,29.0,674.0
59,2,2022-04-06,G2250533407-LPCLOUD,2022-04-08T13:58:09.453000,60,,,,,27.0,2180.0,28.0,2196.0,60.0,1295.0,22.0,1304.0,16.0,167.0,9.0,177.0,38.0,428.0,25.0,444.0,24.0,936.0,23.0,963.0,94.0,769.0,25.0,823.0,61.0,1415.0,42.0,1433.0,300.0,3333.0,82.0,3333.0,310.0,3954.0,61.0,3954.0,354.0,4122.0,50.0,4122.0,280.0,3685.0,47.0,3685.0,88.0,645.0,29.0,674.0
60,1,2022-04-06,G2250533407-LPCLOUD,2022-04-08T13:58:09.453000,60,,,,,28.0,2208.0,32.0,2193.0,35.0,1320.0,22.0,1317.0,118.0,239.0,44.0,286.0,72.0,371.0,18.0,360.0,51.0,924.0,34.0,924.0,36.0,816.0,30.0,821.0,36.0,1455.0,60.0,1440.0,174.0,3356.0,123.0,3335.0,223.0,4022.0,158.0,4015.0,210.0,4236.0,193.0,4230.0,145.0,3714.0,176.0,3746.0,67.0,645.0,0.0,597.0
60,2,2022-04-06,G2250533407-LPCLOUD,2022-04-08T13:58:09.453000,60,,,,,28.0,2208.0,32.0,2193.0,35.0,1320.0,22.0,1317.0,118.0,239.0,44.0,286.0,72.0,371.0,18.0,360.0,51.0,924.0,34.0,924.0,36.0,816.0,30.0,821.0,36.0,1455.0,60.0,1440.0,174.0,3356.0,123.0,3335.0,223.0,4022.0,158.0,4015.0,210.0,4236.0,193.0,4230.0,145.0,3714.0,176.0,3746.0,67.0,645.0,0.0,597.0
61,1,2022-08-03,G2383132254-LPCLOUD,2022-08-01T13:58:13.222000,11,,,,,103.0,2572.0,168.0,2579.0,152.0,1784.0,51.0,1714.0,44.0,334.0,41.0,375.0,36.0,371.0,43.0,400.0,46.0,724.0,46.0,778.0,53.0,1159.0,21.0,1154.0,54.0,1461.0,74.0,1465.0,97.0,2025.0,166.0,2101.0,132.0,2263.0,192.0,2375.0,166.0,2464.0,240.0,2595.0,119.0,2215.0,303.0,2345.0,21.0,355.0,9.0,355.0
61,2,2022-08-03,G2383132254-LPCLOUD,2022-08-01T13:58:13.222000,11,,,,,121.0,2579.0,51.0,2577.0,43.0,1773.0,54.0,1779.0,15.0,297.0,17.0,276.0,21.0,358.0,16.0,355.0,32.0,711.0,15.0,700.0,47.0,1152.0,50.0,1160.0,30.0,1454.0,22.0,1455.0,74.0,2033.0,38.0,2044.0,111.0,2283.0,66.0,2298.0,154.0,2501.0,127.0,2542.0,134.0,2254.0,136.0,2261.0,9.0,349.0,0.0,347.0
62,1,2022-08-03,G2383132254-LPCLOUD,2022-08-01T13:58:13.222000,11,,,,,189.0,2611.0,52.0,2457.0,115.0,1774.0,47.0,1707.0,27.0,306.0,0.0,291.0,32.0,362.0,11.0,341.0,40.0,706.0,5.0,687.0,32.0,1151.0,3.0,1136.0,31.0,1453.0,19.0,1441.0,98.0,2020.0,1.0,1997.0,135.0,2262.0,22.0,2228.0,149.0,2473.0,13.0,2413.0,125.0,2212.0,41.0,2182.0,12.0,347.0,4.0,339.0
62,2,2022-08-03,G2383132254-LPCLOUD,2022-08-01T13:58:13.222000,11,,,,,85.0,2617.0,51.0,2611.0,34.0,1769.0,44.0,1757.0,12.0,293.0,17.0,276.0,17.0,351.0,9.0,358.0,25.0,701.0,23.0,715.0,30.0,1137.0,32.0,1134.0,28.0,1453.0,14.0,1450.0,74.0,2033.0,28.0,2059.0,115.0,2280.0,72.0,2332.0,148.0,2514.0,45.0,2552.0,125.0,2254.0,55.0,2316.0,10.0,349.0,2.0,347.0
63,1,2022-08-03,G2383132254-LPCLOUD,2022-08-01T13:58:13.222000,11,,,,,212.0,2688.0,182.0,2555.0,126.0,1780.0,69.0,1780.0,12.0,306.0,0.0,306.0,26.0,364.0,15.0,353.0,34.0,708.0,17.0,693.0,41.0,1137.0,13.0,1151.0,47.0,1446.0,7.0,1446.0,30.0,2007.0,16.0,1999.0,60.0,2258.0,35.0,2233.0,147.0,2484.0,40.0,2443.0,96.0,2239.0,38.0,2198.0,23.0,364.0,0.0,343.0
63,2,2022-08-03,G2383132254-LPCLOUD,2022-08-01T13:58:13.222000,11,,,,,212.0,2684.0,55.0,2555.0,126.0,1780.0,69.0,1741.0,21.0,309.0,15.0,291.0,32.0,371.0,2.0,353.0,45.0,714.0,19.0,693.0,35.0,1154.0,17.0,1136.0,69.0,1453.0,10.0,1441.0,82.0,2010.0,27.0,2025.0,111.0,2258.0,60.0,2252.0,149.0,2484.0,78.0,2443.0,110.0,2239.0,63.0,2198.0,21.0,349.0,4.0,339.0
64,1,2022-08-03,G2383132254-LPCLOUD,2022-08-01T13:58:13.222000,11,,,,,258.0,2702.0,160.0,2797.0,211.0,1872.0,120.0,1923.0,28.0,318.0,0.0,309.0,26.0,384.0,8.0,384.0,41.0,733.0,5.0,734.0,117.0,1184.0,63.0,1225.0,101.0,1501.0,49.0,1527.0,82.0,2025.0,79.0,2095.0,112.0,2270.0,88.0,2363.0,104.0,2488.0,60.0,2579.0,98.0,2243.0,74.0,2301.0,13.0,366.0,0.0,368.0
64,2,2022-08-03,G2383132254-LPCLOUD,2022-08-01T13:58:13.222000,11,,,,,258.0,2702.0,160.0,2797.0,211.0,1872.0,120.0,1923.0,28.0,318.0,0.0,309.0,26.0,384.0,8.0,384.0,41.0,733.0,5.0,734.0,117.0,1184.0,63.0,1225.0,101.0,1501.0,49.0,1527.0,82.0,2025.0,79.0,2095.0,112.0,2270.0,88.0,2363.0,104.0,2488.0,60.0,2579.0,98.0,2243.0,74.0,2301.0,13.0,366.0,0.0,368.0
65,1,2022-08-03,G2383132254-LPCLOUD,2022-08-01T13:58:13.222000,11,,,,,103.0,2572.0,168.0,2579.0,152.0,1784.0,51.0,1714.0,44.0,334.0,41.0,375.0,36.0,371.0,43.0,400.0,46.0,724.0,46.0,778.0,53.0,1159.0,21.0,1154.0,54.0,1461.0,74.0,1465.0,97.0,2025.0,166.0,2101.0,132.0,2263.0,192.0,2375.0,166.0,2464.0,240.0,2595.0,119.0,2215.0,303.0,2345.0,21.0,355.0,9.0,355.0
65,2,2022-08-03,G2383132254-LPCLOUD,2022-08-01T13:58:13.222000,11,,,,,103.0,2572.0,168.0,2579.0,152.0,1784.0,51.0,1714.0,44.0,334.0,41.0,375.0,36.0,371.0,43.0,400.0,46.0,724.0,46.0,778.0,53.0,1159.0,21.0,1154.0,54.0,1461.0,74.0,1465.0,97.0,2025.0,166.0,2101.0,132.0,2263.0,192.0,2375.0,166.0,2464.0,240.0,2595.0,119.0,2215.0,303.0,2345.0,21.0,355.0,9.0,355.0
66,1,2022-08-03,G2383132254-LPCLOUD,2022-08-01T13:58:13.222000,11,,,,,189.0,2611.0,52.0,2457.0,115.0,1774.0,47.0,1707.0,27.0,306.0,0.0,291.0,32.0,362.0,11.0,341.0,40.0,706.0,5.0,687.0,32.0,1151.0,3.0,1136.0,31.0,1453.0,19.0,1441.0,98.0,2020.0,1.0,1997.0,135.0,2262.0,22.0,2228.0,149.0,2473.0,13.0,2413.0,125.0,2212.0,41.0,2182.0,12.0,347.0,4.0,339.0
66,2,2022-08-03,G2383132254-LPCLOUD,2022-08-01T13:58:13.222000,11,,,,,189.0,2611.0,52.0,2457.0,115.0,1774.0,47.0,1707.0,27.0,306.0,0.0,291.0,32.0,362.0,11.0,341.0,40.0,706.0,5.0,687.0,32.0,1151.0,3.0,1136.0,31.0,1453.0,19.0,1441.0,98.0,2020.0,1.0,1997.0,135.0,2262.0,22.0,2228.0,149.0,2473.0,13.0,2413.0,125.0,2212.0,41.0,2182.0,12.0,347.0,4.0,339.0
67,1,2022-08-03,G2383132254-LPCLOUD,2022-08-01T13:58:13.222000,11,,,,,258.0,2702.0,160.0,2797.0,211.0,1872.0,120.0,1923.0,28.0,318.0,0.0,309.0,26.0,384.0,8.0,384.0,41.0,733.0,5.0,734.0,117.0,1184.0,63.0,1225.0,101.0,1501.0,49.0,1527.0,82.0,2025.0,79.0,2095.0,112.0,2270.0,88.0,2363.0,104.0,2488.0,60.0,2579.0,98.0,2243.0,74.0,2301.0,13.0,366.0,0.0,368.0
67,2,2022-08-03,G2383132254-LPCLOUD,2022-08-01T13:58:13.222000,11,,,,,258.0,2702.0,160.0,2797.0,211.0,1872.0,120.0,1923.0,28.0,318.0,0.0,309.0,26.0,384.0,8.0,384.0,41.0,733.0,5.0,734.0,117.0,1184.0,63.0,1225.0,101.0,1501.0,49.0,1527.0,82.0,2025.0,79.0,2095.0,112.0,2270.0,88.0,2363.0,104.0,2488.0,60.0,2579.0,98.0,2243.0,74.0,2301.0,13.0,366.0,0.0,368.0
68,1,2022-08-03,G2383132254-LPCLOUD,2022-08-01T13:58:13.222000,11,,,,,273.0,2579.0,115.0,2627.0,230.0,1836.0,184.0,1714.0,28.0,334.0,38.0,375.0,41.0,382.0,25.0,400.0,51.0,733.0,48.0,733.0,113.0,1168.0,22.0,1150.0,86.0,1465.0,60.0,1465.0,91.0,2026.0,85.0,2101.0,119.0,2281.0,134.0,2375.0,166.0,2498.0,180.0,2653.0,119.0,2243.0,167.0,2417.0,21.0,367.0,0.0,355.0
68,2,2022-08-03,G2383132254-LPCLOUD,2022-08-01T13:58:13.222000,11,,,,,273.0,2579.0,115.0,2627.0,230.0,1836.0,184.0,1714.0,28.0,334.0,38.0,375.0,41.0,382.0,25.0,400.0,51.0,733.0,48.0,733.0,113.0,1168.0,22.0,1150.0,86.0,1465.0,60.0,1465.0,91.0,2026.0,85.0,2101.0,119.0,2281.0,134.0,2375.0,166.0,2498.0,180.0,2653.0,119.0,2243.0,167.0,2417.0,21.0,367.0,0.0,355.0
69,1,2022-08-03,G2383132254-LPCLOUD,2022-08-01T13:58:13.222000,11,,,,,103.0,2572.0,168.0,2579.0,152.0,1784.0,51.0,1714.0,44.0,334.0,41.0,375.0,36.0,371.0,43.0,400.0,46.0,724.0,46.0,778.0,53.0,1159.0,21.0,1154.0,54.0,1461.0,74.0,1465.0,97.0,2025.0,166.0,2101.0,132.0,2263.0,192.0,2375.0,166.0,2464.0,240.0,2595.0,119.0,2215.0,303.0,2345.0,21.0,355.0,9.0,355.0
69,2,2022-08-03,G2383132254-LPCLOUD,2022-08-01T13:58:13.222000,11,,,,,103.0,2572.0,168.0,2579.0,152.0,1784.0,51.0,1714.0,44.0,334.0,41.0,375.0,36.0,371.0,43.0,400.0,46.0,724.0,46.0,778.0,53.0,1159.0,21.0,1154.0,54.0,1461.0,74.0,1465.0,97.0,2025.0,166.0,2101.0,132.0,2263.0,192.0,2375.0,166.0,2464.0,240.0,2595.0,119.0,2215.0,303.0,2345.0,21.0,355.0,9.0,355.0
70,1,2022-08-24,G2429741060-LPCLOUD,2022-08-26T13:58:21.055000,0,,,,,117.0,2383.0,45.0,2357.0,64.0,1714.0,35.0,1713.0,26.0,327.0,0.0,316.0,19.0,370.0,13.0,362.0,30.0,702.0,12.0,691.0,92.0,1041.0,67.0,1040.0,52.0,1377.0,17.0,1378.0,122.0,1983.0,98.0,2043.0,154.0,2155.0,141.0,2248.0,164.0,2288.0,137.0,2384.0,189.0,2105.0,179.0,2176.0,17.0,515.0,0.0,515.0
70,2,2022-08-24,G2429741060-LPCLOUD,2022-08-26T13:58:21.055000,0,,,,,117.0,2383.0,45.0,2357.0,64.0,1714.0,35.0,1713.0,26.0,327.0,0.0,316.0,19.0,370.0,13.0,362.0,30.0,702.0,12.0,691.0,92.0,1041.0,67.0,1040.0,52.0,1377.0,17.0,1378.0,122.0,1983.0,98.0,2043.0,154.0,2155.0,141.0,2248.0,164.0,2288.0,137.0,2384.0,189.0,2105.0,179.0,2176.0,17.0,515.0,0.0,515.0
71,1,2022-08-24,G2429741060-LPCLOUD,2022-08-26T13:58:21.055000,0,,,,,90.0,2397.0,40.0,2383.0,50.0,1713.0,49.0,1681.0,18.0,327.0,0.0,316.0,22.0,366.0,10.0,356.0,31.0,702.0,22.0,699.0,101.0,1026.0,82.0,974.0,37.0,1373.0,38.0,1347.0,112.0,2052.0,27.0,2068.0,151.0,2271.0,52.0,2296.0,174.0,2415.0,83.0,2421.0,190.0,2195.0,99.0,2272.0,21.0,528.0,13.0,515.0
71,2,2022-08-24,G2429741060-LPCLOUD,2022-08-26T13:58:21.055000,0,,,,,90.0,2397.0,40.0,2383.0,50.0,1713.0,49.0,1681.0,18.0,327.0,0.0,316.0,22.0,366.0,10.0,356.0,31.0,702.0,22.0,699.0,101.0,1026.0,82.0,974.0,37.0,1373.0,38.0,1347.0,112.0,2052.0,27.0,2068.0,151.0,2271.0,52.0,2296.0,174.0,2415.0,83.0,2421.0,190.0,2195.0,99.0,2272.0,21.0,528.0,13.0,515.0
